geolocation_zip_code_prefix|Первый	latitude	longitude	geolocation_city|Первый	geolocation_state|Первый	Дубликат
6140	-23,58028081320335	-46,79875624493621	osasco	SP	?
6144	-23,56743815875126	-46,80149848917997	osasco	SP	?
6172	-23,54310241773883	-46,81201075988254	osasco	SP	?
6150	-23,58291380370005	-46,81548556304753	osasco	SP	?
6192	-23,52859736222499	-46,79857686816893	osasco	SP	?
6144	-23,567381098534213	-46,80379558410749	osasco	SP	?
6186	-23,535304858993687	-46,81393970566676	osasco	SP	?
6190	-23,529421435195324	-46,79725193684008	osasco	SP	?
6182	-23,529816644303157	-46,81413178831568	osasco	SP	?
6144	-23,56437942263653	-46,79842938965378	osasco	SP	?
6186	-23,524496329447743	-46,80994398225506	osasco	SP	?
6110	-23,533882857348896	-46,78915384652885	osasco	SP	?
6180	-23,54032221452387	-46,803477313406646	osasco	SP	?
6130	-23,556101920335912	-46,79550740689014	osasco	SP	?
6142	-23,570623760199663	-46,79750061893354	osasco	SP	?
6152	-23,56532165437092	-46,80566225941736	osasco	SP	?
6182	-23,52538630088276	-46,81105948721805	osasco	SP	?
6162	-23,551694822638417	-46,80672130875996	osasco	SP	?
6192	-23,5280540538404	-46,802069511945206	osasco	SP	?
6120	-23,541687	-46,79426345282469	osasco	SP	?
6160	-23,553590458508847	-46,81815101347441	osasco	SP	?
6150	-23,56638411761068	-46,80945709642026	osasco	SP	?
6140	-23,57269937704081	-46,80276024486214	osasco	SP	?
6192	-23,526614954209663	-46,80250577130816	osasco	SP	?
6140	-23,57850919539498	-46,8019292678457	osasco	SP	?
6170	-23,542264423827017	-46,80508068872988	osasco	SP	?
6170	-23,548904476542248	-46,80260153941369	osasco	SP	?
6182	-23,532288498459355	-46,81410606433118	osasco	SP	?
6132	-23,553724494315844	-46,800362725489165	osasco	SP	?
6160	-23,55757526807942	-46,81065944151704	osasco	SP	?
6150	-23,579020472572736	-46,81248121455647	osasco	SP	?
6120	-23,54138544646615	-46,79378809102278	osasco	SP	?
6142	-23,566333721349803	-46,79712634426996	osasco	SP	?
6160	-23,5526436150384	-46,81406889592587	osasco	SP	?
6132	-23,546764686652416	-46,79905042241339	osasco	SP	?
6122	-23,54506105608581	-46,80054547492152	osasco	SP	?
6132	-23,552649054735312	-46,798697691102106	osasco	SP	?
6142	-23,571244341104503	-46,80060101053159	osasco	SP	?
6132	-23,56031493698433	-46,79707794962204	osasco	SP	?
6149	-23,585699962362103	-46,81194289061483	osasco	SP	?
6192	-23,52739030394118	-46,799755564256415	osasco	SP	?
6132	-23,55380664723873	-46,79833964141034	osasco	SP	?
6150	-23,56462627923208	-46,80109416032119	osasco	SP	?
6150	-23,5651063097409	-46,80980205773555	osasco	SP	?
6122	-23,544741613941888	-46,79973536386977	osasco	SP	?
6132	-23,555107880080712	-46,80018438984197	osasco	SP	?
6170	-23,544438980738164	-46,80762655230769	osasco	SP	?
6122	-23,543243765335045	-46,79995790603446	osasco	SP	?
6170	-23,544070992495403	-46,80672074744104	osasco	SP	?
6186	-23,5339194316173	-46,81411171717929	osasco	SP	?
6122	-23,538915449362243	-46,800531188729884	osasco	SP	?
6170	-23,54613464556529	-46,80491490091753	osasco	SP	?
6184	-23,53439909602405	-46,80692904258766	osasco	SP	?
6160	-23,557901260603703	-46,81013899887481	osasco	SP	?
6122	-23,54531258644477	-46,79853727531888	osasco	SP	?
6144	-23,566862199290128	-46,80520317291818	osasco	SP	?
6150	-23,57604115072984	-46,81302690244674	osasco	SP	?
6132	-23,56197899223837	-46,79872420442601	osasco	SP	?
6140	-23,579966592564634	-46,797697377271945	osasco	SP	?
6170	-23,542176594494844	-46,80461231127011	osasco	SP	?
6126	-23,55130926755725	-46,792402345807695	osasco	SP	?
6149	-23,580025532344557	-46,81549300331821	osasco	SP	?
6140	-23,572664728344414	-46,80255392762451	osasco	SP	?
6162	-23,55273940937164	-46,806500138207696	osasco	SP	?
6150	-23,56523462476193	-46,81319588729888	osasco	SP	?
6184	-23,533461148191027	-46,80842474519604	osasco	SP	?
6170	-23,5463225362741	-46,80328852655244	osasco	SP	?
6162	-23,54901210825773	-46,81674218497896	osasco	SP	?
6186	-23,5308607650449	-46,81331105154514	osasco	SP	?
6114	-23,53255233434827	-46,80072440818495	osasco	SP	?
6162	-23,55708726646073	-46,8071216935773	osasco	SP	?
6122	-23,54295943493552	-46,79884827254893	osasco	SP	?
6140	-23,57270535095398	-46,80279581679967	osasco	SP	?
6184	-23,539697580904843	-46,80752255049352	osasco	SP	?
6150	-23,5787355	-46,8122535	osasco	SP	?
6144	-23,56452317375491	-46,79826162184774	osasco	SP	?
6120	-23,539491417998644	-46,79324419080736	osasco	SP	?
6184	-23,54096145876865	-46,80944845017029	osasco	SP	?
6120	-23,539715474897463	-46,79018175437128	osasco	SP	?
6182	-23,530133368348324	-46,811734348152775	osasco	SP	?
6110	-23,529670512349245	-46,79300279473726	osasco	SP	?
6160	-23,55068088611994	-46,81553362876277	osasco	SP	?
6184	-23,53523385290549	-46,80645653012287	osasco	SP	?
6170	-23,54416139532142	-46,80576259008091	osasco	SP	?
6150	-23,5752151109156	-46,81401603963254	osasco	SP	?
6186	-23,532758863725544	-46,81529355381175	osasco	SP	?
6186	-23,530869449362235	-46,811573779906496	osasco	SP	?
6144	-23,569374258670933	-46,80356955295087	osasco	SP	?
6162	-23,55606789726672	-46,808214158399245	osasco	SP	?
6182	-23,53362023215392	-46,813148936015686	osasco	SP	?
6145	-23,577585708700884	-46,80651998312656	osasco	SP	?
6172	-23,534533341104503	-46,811963445611326	osasco	SP	?
6145	-23,574496086417696	-46,8046909833812	osasco	SP	?
6190	-23,531069398291788	-46,79433729225576	osasco	SP	?
6160	-23,55215174523808	-46,81423553486948	osasco	SP	?
6124	-23,549928180420004	-46,79729777961804	osasco	SP	?
6150	-23,5653385863962	-46,81473660301966	osasco	SP	?
6110	-23,533002365543204	-46,795220099082464	osasco	SP	?
6120	-23,539174780454807	-46,79214691971017	osasco	SP	?
6130	-23,55671314393229	-46,79832748243917	osasco	SP	?
6152	-23,560823146834704	-46,80028631334759	osasco	SP	?
6170	-23,54344803387377	-46,80320945227643	osasco	SP	?
6114	-23,533395379969924	-46,80016929225576	osasco	SP	?
6170	-23,550723831066577	-46,80414766023344	osasco	SP	?
6182	-23,52603561226844	-46,81391400274131	osasco	SP	?
6192	-23,527797336689765	-46,7961557843499	osasco	SP	?
6130	-23,55655600528011	-46,79692365474055	osasco	SP	?
6152	-23,564749139044423	-46,80545747986047	osasco	SP	?
6112	-23,5376886017082	-46,79758431709848	osasco	SP	?
6162	-23,556866852733314	-46,80627515043832	osasco	SP	?
6147	-23,580711277588197	-46,80671395373531	osasco	SP	?
6190	-23,53075342382702	-46,80323935053958	osasco	SP	?
6186	-23,53385856174626	-46,81372167346643	osasco	SP	?
6162	-23,552049852791495	-46,80912058528833	osasco	SP	?
6190	-23,531011732442742	-46,803843139765554	osasco	SP	?
6172	-23,53906659811853	-46,81449157929977	osasco	SP	?
6150	-23,569709028917085	-46,81052395089672	osasco	SP	?
6170	-23,551320855204988	-46,80301881450979	osasco	SP	?
6150	-23,57051071106245	-46,80660859325409	osasco	SP	?
6122	-23,541107203458424	-46,79539745560464	osasco	SP	?
6142	-23,57195475437129	-46,7995310688154	osasco	SP	?
6172	-23,539046816189924	-46,81492167975984	osasco	SP	?
6162	-23,54912866892305	-46,8109196273539	osasco	SP	?
6160	-23,54561233262408	-46,80181424840419	osasco	SP	?
6154	-23,5621663277743	-46,80435669623169	osasco	SP	?
6122	-23,540377805487285	-46,79918966609862	osasco	SP	?
6142	-23,571341636594163	-46,80008867268282	osasco	SP	?
6182	-23,531846543424397	-46,812189494171605	osasco	SP	?
6112	-23,53445342048014	-46,79362399942309	osasco	SP	?
6152	-23,56086912129948	-46,80058781334757	osasco	SP	?
6180	-23,53404755037796	-46,80654775604473	osasco	SP	?
6180	-23,53691857146978	-46,80273023079796	osasco	SP	?
6149	-23,57768699999999	-46,81557224999999	osasco	SP	?
6172	-23,538093931209804	-46,813401554404585	osasco	SP	?
6150	-23,564566894309092	-46,80097868963762	osasco	SP	?
6140	-23,57269340312764	-46,80272467292462	osasco	SP	?
6150	-23,57911767597013	-46,8124793086075	osasco	SP	?
6172	-23,54141166694557	-46,8142737799065	osasco	SP	?
6186	-23,526738115182635	-46,81510003217167	osasco	SP	?
6172	-23,54308831669446	-46,80984766152122	osasco	SP	?
6142	-23,57211660782504	-46,797588303364265	osasco	SP	?
6180	-23,536140034970288	-46,80142086412957	osasco	SP	?
6162	-23,552043730794743	-46,80992854548548	osasco	SP	?
6124	-23,549040449362245	-46,793723170552255	osasco	SP	?
6150	-23,56475068887412	-46,81490390132154	osasco	SP	?
6182	-23,52717352521025	-46,814030025210265	osasco	SP	?
6122	-23,54381730697094	-46,798193688441415	osasco	SP	?
6190	-23,53166260502643	-46,80097642645276	osasco	SP	?
6150	-23,57709676487421	-46,812356523861766	osasco	SP	?
6150	-23,582997020806733	-46,81399355032638	osasco	SP	?
6160	-23,552380633648728	-46,81331642659698	osasco	SP	?
6170	-23,546974904016366	-46,80514414095305	osasco	SP	?
6160	-23,558799792399984	-46,81208252218833	osasco	SP	?
6210	-23,53249257893793	-46,76495582794104	osasco	SP	?
6276	-23,474831167458955	-46,771401353473415	osasco	SP	?
6236	-23,50689076715323	-46,78586646309645	osasco	SP	?
6226	-23,50902539056533	-46,77749182278458	osasco	SP	?
6210	-23,52673255285946	-46,76642520231988	osasco	SP	?
6230	-23,513743681472377	-46,80485744091285	osasco	SP	?
6296	-23,522903266720537	-46,7557518290437	osasco	SP	?
6233	-23,51666868227537	-46,78637547810989	osasco	SP	?
6253	-23,500210482947537	-46,795514075364906	osasco	SP	?
6213	-23,53236399720137	-46,76773272202672	osasco	SP	?
6280	-23,51101260170821	-46,76163428864908	osasco	SP	?
6273	-23,49998161700031	-46,76985416452233	osasco	SP	?
6283	-23,5168573377747	-46,770197196975495	osasco	SP	?
6266	-23,494890531219365	-46,78791369274058	osasco	SP	?
6263	-23,493128523067647	-46,79722321940412	osasco	SP	?
6236	-23,514044531507835	-46,79193591727748	osasco	SP	?
6236	-23,512475053746087	-46,791599578935205	osasco	SP	?
6260	-23,50097981127011	-46,78856060877734	osasco	SP	?
6286	-23,503716072998987	-46,774776058572265	osasco	SP	?
6213	-23,526734415880263	-46,7669740727729	osasco	SP	?
6283	-23,514079363378823	-46,76992517889079	osasco	SP	?
6283	-23,51258860753659	-46,76248136747644	osasco	SP	?
6243	-23,50120698102153	-46,7987711273679	osasco	SP	?
6243	-23,504156485717505	-46,79949031057762	osasco	SP	?
6253	-23,501741007501813	-46,79225297460901	osasco	SP	?
6236	-23,51240305170651	-46,78850777488101	osasco	SP	?
6268	-23,49407725898757	-46,777854569911895	osasco	SP	?
6278	-23,47967667659023	-46,77943757197077	osasco	SP	?
6276	-23,489134564833044	-46,77188482514967	osasco	SP	?
6246	-23,49849511045078	-46,80325026296963	osasco	SP	?
6236	-23,50643829323311	-46,78464009394912	osasco	SP	?
6266	-23,4927899886317	-46,786630483495806	osasco	SP	?
6236	-23,510412620528868	-46,79056081481236	osasco	SP	?
6233	-23,511549456575608	-46,785271531363605	osasco	SP	?
6216	-23,52693760338164	-46,77230019929013	osasco	SP	?
6296	-23,51902786724244	-46,75785318667032	osasco	SP	?
6236	-23,509647981958324	-46,78463018298604	osasco	SP	?
6273	-23,49638904442397	-46,76656816774868	osasco	SP	?
6210	-23,532168971954608	-46,764723351664735	osasco	SP	?
6246	-23,499755099082467	-46,81244167427452	osasco	SP	?
6236	-23,50678425366799	-46,783780682915015	osasco	SP	?
6226	-23,50703362724343	-46,77773776672053	osasco	SP	?
6236	-23,50814379817565	-46,78524877280348	osasco	SP	?
6220	-23,521491575913178	-46,78118216997533	osasco	SP	?
6210	-23,52955655209029	-46,76340273139923	osasco	SP	?
6283	-23,51649816149256	-46,76942789872449	osasco	SP	?
6236	-23,508297	-46,78233525	osasco	SP	?
6220	-23,516146718016024	-46,78290415554862	osasco	SP	?
6268	-23,49764078429259	-46,77506568688354	osasco	SP	?
6286	-23,50657166111719	-46,77248205926475	osasco	SP	?
6298	-23,521462514569407	-46,763268164427934	osasco	SP	?
6280	-23,510272675554337	-46,76505488063988	osasco	SP	?
6236	-23,511105	-46,79008146003805	osasco	SP	?
6210	-23,52721300779028	-46,76838159452348	osasco	SP	?
6278	-23,479812913592827	-46,77060688660568	osasco	SP	?
6253	-23,49514464273577	-46,794187093192434	osasco	SP	?
6276	-23,4901031975877	-46,77589312449129	osasco	SP	?
6236	-23,51254795894374	-46,79155515123502	osasco	SP	?
6286	-23,508664585896508	-46,77147603442204	osasco	SP	?
6260	-23,497615808761417	-46,79454279410491	osasco	SP	?
6210	-23,531542542068077	-46,76564239159804	osasco	SP	?
6223	-23,519102543424395	-46,777613034277806	osasco	SP	?
6288	-23,500556665820387	-46,761302535114496	osasco	SP	?
6268	-23,49802742990443	-46,78111233177347	osasco	SP	?
6236	-23,50812090057395	-46,79145516409399	osasco	SP	?
6230	-23,5137433690176	-46,80485776023477	osasco	SP	?
6246	-23,49995288980902	-46,80092743415613	osasco	SP	?
6210	-23,52711102495829	-46,76840991268986	osasco	SP	?
6236	-23,512510464365885	-46,78922280391251	osasco	SP	?
6236	-23,514400065846736	-46,78978752380343	osasco	SP	?
6226	-23,50525911309451	-46,780810332126165	osasco	SP	?
6236	-23,512473484563664	-46,79050050000001	osasco	SP	?
6273	-23,49931402937304	-46,76754974911981	osasco	SP	?
6243	-23,504894362403217	-46,79975309348843	osasco	SP	?
6240	-23,503894711350917	-46,80501034347044	osasco	SP	?
6268	-23,501335946419395	-46,77461077990651	osasco	SP	?
6288	-23,501726655000347	-46,76780458575228	osasco	SP	?
6276	-23,490280965166477	-46,77637669601809	osasco	SP	?
6233	-23,51654616980736	-46,786437102082736	osasco	SP	?
6233	-23,51086235355837	-46,78819851678248	osasco	SP	?
6288	-23,502509520253383	-46,76794781514264	osasco	SP	?
6293	-23,517429303208296	-46,76047831214532	osasco	SP	?
6246	-23,49806193588781	-46,81073222745106	osasco	SP	?
6230	-23,515672369520495	-46,80289488673036	osasco	SP	?
6233	-23,511915	-46,78847145340161	osasco	SP	?
6283	-23,51421313239557	-46,76881915562287	osasco	SP	?
6236	-23,50916588002009	-46,78962654231617	osasco	SP	?
6250	-23,501215752993875	-46,79776637758479	osasco	SP	?
6210	-23,52636515620558	-46,76407203628761	osasco	SP	?
6268	-23,501828767841157	-46,7846018173411	osasco	SP	?
6270	-23,49473724785042	-46,77064190994855	osasco	SP	?
6293	-23,515066654192285	-46,76398051912991	osasco	SP	?
6233	-23,516670830192627	-46,78643239791725	osasco	SP	?
6293	-23,517717769346262	-46,76637592076859	osasco	SP	?
6286	-23,5057410199953	-46,77188761394189	osasco	SP	?
6223	-23,51251152545969	-46,77968553118394	osasco	SP	?
6266	-23,491143000000005	-46,787276250000005	osasco	SP	?
6288	-23,501946746462277	-46,76244117518642	osasco	SP	?
6220	-23,516635494864108	-46,78362963295624	osasco	SP	?
6268	-23,496421575393573	-46,777110057908445	osasco	SP	?
6250	-23,49672139909176	-46,80295722338712	osasco	SP	?
6278	-23,478742723076863	-46,77932639503728	osasco	SP	?
6210	-23,525419429270364	-46,770467346158895	osasco	SP	?
6233	-23,51655513230262	-46,786780247353946	osasco	SP	?
6280	-23,511461646690474	-46,77041887942166	osasco	SP	?
6293	-23,51568487953724	-46,76278344852551	osasco	SP	?
6283	-23,510688894252414	-46,76119200623239	osasco	SP	?
6223	-23,515622434906867	-46,77861191286274	osasco	SP	?
6266	-23,49014534000798	-46,78941926380634	osasco	SP	?
6250	-23,504436417998644	-46,79129936747644	osasco	SP	?
6283	-23,51423905495112	-46,76949252936986	osasco	SP	?
6226	-23,509936016100163	-46,77764137134293	osasco	SP	?
6233	-23,51594638201893	-46,788614382018935	osasco	SP	?
6223	-23,51592540605342	-46,77742186176364	osasco	SP	?
6233	-23,5142696005021	-46,78731761561057	osasco	SP	?
6243	-23,504776719302743	-46,798026058346174	osasco	SP	?
6288	-23,504635037740243	-46,76349847183904	osasco	SP	?
6268	-23,496799721391564	-46,77668131034647	osasco	SP	?
6216	-23,526516552311197	-46,77209019207677	osasco	SP	?
6268	-23,501760769346262	-46,776047432281125	osasco	SP	?
6210	-23,5234630240824	-46,76746670390252	osasco	SP	?
6236	-23,508954000000003	-46,78100549999999	osasco	SP	?
6270	-23,496992371631386	-46,77048709893823	osasco	SP	?
6266	-23,49809622869184	-46,78529689312724	osasco	SP	?
6213	-23,530673418835363	-46,76753430402809	osasco	SP	?
6266	-23,498288968088133	-46,78608657536492	osasco	SP	?
6230	-23,516355683679954	-46,80061461626018	osasco	SP	?
6236	-23,51359817790985	-46,79310882307111	osasco	SP	?
6268	-23,501214074095508	-46,77648257172957	osasco	SP	?
6246	-23,499257987891955	-46,81097944811263	osasco	SP	?
6226	-23,509738016100165	-46,77762082027248	osasco	SP	?
6270	-23,49651634609617	-46,77075658061639	osasco	SP	?
6253	-23,49826203246012	-46,80001894878532	osasco	SP	?
6223	-23,516094121847733	-46,77783142907847	osasco	SP	?
6280	-23,511187707195983	-46,76733325243806	osasco	SP	?
6273	-23,50419139771487	-46,76819342977097	osasco	SP	?
6273	-23,494473585636708	-46,76879390732282	osasco	SP	?
6236	-23,50737	-46,78209675000001	osasco	SP	?
6220	-23,52071896194263	-46,783636989583975	osasco	SP	?
6288	-23,501303749639423	-46,76600906356392	osasco	SP	?
6290	-23,51765825783373	-46,76910686594723	osasco	SP	?
6213	-23,52677239826313	-46,765443314617	osasco	SP	?
6293	-23,515462093171887	-46,761737957740856	osasco	SP	?
6273	-23,49938733143831	-46,76758294988184	osasco	SP	?
6263	-23,49213316853309	-46,79308968533088	osasco	SP	?
6236	-23,507577090945563	-46,783983726962646	osasco	SP	?
6220	-23,516399963542877	-46,78233532672938	osasco	SP	?
6266	-23,49505825255361	-46,783923402158266	osasco	SP	?
6286	-23,507160097149235	-46,77330865194194	osasco	SP	?
6298	-23,52078125618895	-46,75127501610015	osasco	SP	?
6280	-23,51027292313453	-46,76602441436331	osasco	SP	?
6288	-23,50119608215762	-46,76777974755233	osasco	SP	?
6288	-23,50287516608897	-46,76883893771664	osasco	SP	?
6250	-23,500762070937007	-46,79678491746194	osasco	SP	?
6243	-23,504341370982203	-46,79669658662348	osasco	SP	?
6298	-23,520497043259216	-46,748890600799285	osasco	SP	?
6263	-23,492968926449503	-46,80102287510962	osasco	SP	?
6230	-23,51743899724693	-46,80174569544096	osasco	SP	?
6216	-23,52384160392991	-46,77014288149914	osasco	SP	?
6290	-23,517597478215684	-46,77034237428577	osasco	SP	?
6253	-23,49557383847878	-46,80270947319536	osasco	SP	?
6253	-23,50261086743628	-46,790715107027566	osasco	SP	?
6266	-23,498007997518503	-46,7840481597322	osasco	SP	?
6293	-23,51754399030514	-46,765206230913535	osasco	SP	?
6290	-23,517949499999997	-46,77479324999999	osasco	SP	?
6268	-23,49821119939693	-46,78101083915666	osasco	SP	?
6276	-23,48381847811577	-46,77762678083688	osasco	SP	?
6226	-23,504220000000004	-46,77798150000001	osasco	SP	?
6268	-23,5039967510244	-46,78782639953253	osasco	SP	?
6253	-23,49506182922221	-46,79434301004575	osasco	SP	?
6213	-23,530283855098546	-46,77044133429518	osasco	SP	?
6253	-23,495578291159244	-46,79915451941837	osasco	SP	?
6243	-23,501174647786986	-46,79945673270253	osasco	SP	?
6223	-23,511647180391343	-46,77455900028846	osasco	SP	?
6290	-23,515566915344248	-46,77077303078669	osasco	SP	?
6236	-23,50952999999999	-46,78170974999999	osasco	SP	?
6250	-23,499441063823724	-46,80030680223907	osasco	SP	?
6273	-23,49602320504332	-46,76266818821432	osasco	SP	?
6253	-23,49598041087672	-46,79491604646125	osasco	SP	?
6226	-23,508311150981594	-46,77612198984656	osasco	SP	?
6293	-23,51806918247952	-46,765452778586095	osasco	SP	?
6236	-23,512437619575124	-46,79009488042488	osasco	SP	?
6283	-23,515679336112843	-46,76910037428578	osasco	SP	?
6286	-23,51399731600504	-46,77302655568196	osasco	SP	?
6223	-23,518109062467413	-46,77666818192054	osasco	SP	?
6246	-23,50146332861102	-46,81223319121138	osasco	SP	?
6253	-23,494972010045743	-46,79426317077778	osasco	SP	?
6220	-23,517535662502173	-46,78383221677527	osasco	SP	?
6288	-23,50189911882476	-46,76701865774043	osasco	SP	?
6236	-23,50943452534028	-46,78893547465973	osasco	SP	?
6283	-23,51475666388715	-46,769273100179	osasco	SP	?
6296	-23,51412933417961	-46,75853446488547	osasco	SP	?
6220	-23,516099239525552	-46,78297854349224	osasco	SP	?
6286	-23,50539647531202	-46,77485749795195	osasco	SP	?
6236	-23,512860000000003	-46,790062005048966	osasco	SP	?
6213	-23,530019216224897	-46,7672682529618	osasco	SP	?
6236	-23,51256094829349	-46,78996872511898	osasco	SP	?
6233	-23,57684891304005	-46,80608310327997	osasco	SP	?
6213	-23,528390517743336	-46,76871264165212	osasco	SP	?
6296	-23,518509814135804	-46,75815301812849	osasco	SP	?
6273	-23,49391658174156	-46,76720899832656	osasco	SP	?
6213	-23,529635037451783	-46,76680992105705	osasco	SP	?
6273	-23,50132663168683	-46,77250836358131	osasco	SP	?
6263	-23,492409572471427	-46,798944848084425	osasco	SP	?
6243	-23,506006212591664	-46,800783037047765	osasco	SP	?
6226	-23,507956890083555	-46,77615740143467	osasco	SP	?
6280	-23,51178147767361	-46,7643046454143	osasco	SP	?
6210	-23,52687145824904	-46,766361283253374	osasco	SP	?
6268	-23,50439021240976	-46,78484539618021	osasco	SP	?
6276	-23,490614662371083	-46,77622590881192	osasco	SP	?
6246	-23,495187100099837	-46,80575930556069	osasco	SP	?
6246	-23,50178451872176	-46,80795761622947	osasco	SP	?
6290	-23,516600756118645	-46,76699404545136	osasco	SP	?
6268	-23,500988885595262	-46,77667677754631	osasco	SP	?
6230	-23,5187081808061	-46,80018338827039	osasco	SP	?
6298	-23,52049718209524	-46,748892849942855	osasco	SP	?
6266	-23,486935736597683	-46,7953666552888	osasco	SP	?
6283	-23,5178881490564	-46,77300582624508	osasco	SP	?
6263	-23,492320309674216	-46,79936558173334	osasco	SP	?
6213	-23,531179684142256	-46,76793284831786	osasco	SP	?
6278	-23,479836828116984	-46,77061264380594	osasco	SP	?
6240	-23,5079352987156	-46,808303216542	osasco	SP	?
6236	-23,50937316486809	-46,79164078074324	osasco	SP	?
6253	-23,49903643909046	-46,79840633403538	osasco	SP	?
6236	-23,51030699063243	-46,78325152529207	osasco	SP	?
6280	-23,50940740357191	-46,77129424909116	osasco	SP	?
6226	-23,50775864018533	-46,77915402993628	osasco	SP	?
6266	-23,492285988631693	-46,78732798349581	osasco	SP	?
6270	-23,49648553150783	-46,77194805718728	osasco	SP	?
6298	-23,52135985926911	-46,76356096534128	osasco	SP	?
6226	-23,50927330613422	-46,7768794499105	osasco	SP	?
6293	-23,51664188565409	-46,76634131891617	osasco	SP	?
6286	-23,5061679346112	-46,77006324103571	osasco	SP	?
6268	-23,496770083559227	-46,780117070315946	osasco	SP	?
6270	-23,49379858728148	-46,77084143005942	osasco	SP	?
6266	-23,486302949690497	-46,79151585523646	osasco	SP	?
6298	-23,520644172629726	-46,751653613653424	osasco	SP	?
6270	-23,49480682427188	-46,77124261810499	osasco	SP	?
6296	-23,51914524785041	-46,757253531767645	osasco	SP	?
6260	-23,499191804851467	-46,7890288819813	osasco	SP	?
6226	-23,50869652534535	-46,77563347465463	osasco	SP	?
6283	-23,512465641958624	-46,76041620112894	osasco	SP	?
6246	-23,499106681632096	-46,804897048012016	osasco	SP	?
6236	-23,507702518725885	-46,789262003895125	osasco	SP	?
6210	-23,53012573022104	-46,76196264265109	osasco	SP	?
6293	-23,51620454123135	-46,76010365918396	osasco	SP	?
6216	-23,52492766916728	-46,77496381320335	osasco	SP	?
6253	-23,49745028559536	-46,79526996985719	osasco	SP	?
6240	-23,50501307773621	-46,80350818026529	osasco	SP	?
6226	-23,5040445	-46,78020449999999	osasco	SP	?
6283	-23,514559480437388	-46,76613617375489	osasco	SP	?
6213	-23,5270633211092	-46,77635651359	osasco	SP	?
6293	-23,516884227018387	-46,76538032084939	osasco	SP	?
6273	-23,50122862724342	-46,77058440091752	osasco	SP	?
6230	-23,51647507284252	-46,79899087053649	osasco	SP	?
6233	-23,51316248932419	-46,78466394754457	osasco	SP	?
6230	-23,51741894587113	-46,79594741078528	osasco	SP	?
6280	-23,50923102080336	-46,76436638565408	osasco	SP	?
6253	-23,49543709352292	-46,79408209703804	osasco	SP	?
6273	-23,49888472938432	-46,76565859325408	osasco	SP	?
6240	-23,50420122508515	-46,80637396139438	osasco	SP	?
6220	-23,515308956287463	-46,7828851111326	osasco	SP	?
6223	-23,51840809521599	-46,77727814917196	osasco	SP	?
6298	-23,52286343104038	-46,75531523036528	osasco	SP	?
6290	-23,519166950307703	-46,76906990912662	osasco	SP	?
6226	-23,50762249178715	-46,77832857849576	osasco	SP	?
6270	-23,50034717069649	-46,771784665820384	osasco	SP	?
6216	-23,52804175134152	-46,77003286470648	osasco	SP	?
6240	-23,50399926506048	-46,8079280960508	osasco	SP	?
6220	-23,51678055314792	-46,78366113295624	osasco	SP	?
6266	-23,490188634456796	-46,79028476172888	osasco	SP	?
6230	-23,520076135986	-46,79015084678865	osasco	SP	?
6250	-23,50400408498521	-46,79240225940934	osasco	SP	?
6283	-23,51309542382702	-46,76822606564138	osasco	SP	?
6236	-23,5095621648681	-46,791397780743225	osasco	SP	?
6293	-23,51555201610017	-46,76039319415423	osasco	SP	?
6233	-23,518314000000004	-46,788521431184606	osasco	SP	?
6236	-23,51092104148737	-46,79117802560287	osasco	SP	?
6263	-23,49437231225106	-46,7904110091466	osasco	SP	?
6288	-23,50303668560404	-46,76357120604147	osasco	SP	?
6263	-23,503029162772638	-46,78650767940586	osasco	SP	?
6240	-23,49949648069953	-46,80473791375146	osasco	SP	?
6233	-23,513095477927227	-46,784929552455424	osasco	SP	?
6213	-23,529830017225336	-46,76809111754856	osasco	SP	?
6263	-23,49215277047144	-46,80166949376758	osasco	SP	?
6266	-23,495138361907863	-46,7851821762364	osasco	SP	?
6216	-23,528106228720493	-46,76986247253152	osasco	SP	?
6230	-23,520104674447385	-46,79708386078268	osasco	SP	?
6223	-23,518645439222237	-46,77830063687657	osasco	SP	?
6210	-23,530132434098796	-46,76569293392591	osasco	SP	?
6386	-23,53274732599706	-46,847029365764215	carapicuiba	SP	?
6325	-23,533474292941296	-46,83775058563052	carapicuiba	SP	?
6330	-23,55971076646229	-46,8303535073357	carapicuiba	SP	?
6355	-23,55785784071353	-46,86825867057117	carapicuiba	SP	?
6331	-23,542083660447123	-46,83143328168663	carapicuiba	SP	?
6343	-23,572164204757414	-46,833147883565005	carapicuiba	SP	?
6332	-23,550097147645054	-46,82778212823778	carapicuiba	SP	?
6326	-23,52809481546557	-46,8272377094224	carapicuiba	SP	?
6325	-23,53294875241522	-46,82471555585975	carapicuiba	SP	?
6355	-23,55640714279452	-46,87042821441093	carapicuiba	SP	?
6365	-23,552308715165168	-46,846056379309466	carapicuiba	SP	?
6345	-23,576570457917384	-46,8371351952009	carapicuiba	SP	?
6390	-23,539218941614852	-46,84530489379081	carapicuiba	SP	?
6330	-23,556966988242547	-46,82695700417485	carapicuiba	SP	?
6361	-23,543716852784645	-46,856436747034856	carapicuiba	SP	?
6341	-23,57241932843741	-46,81653106742156	carapicuiba	SP	?
6330	-23,55994011377211	-46,83054463009389	carapicuiba	SP	?
6361	-23,56001173897665	-46,844617947617365	carapicuíba	SP	?
6395	-23,528495981170924	-46,8500132323984	carapicuiba	SP	?
6327	-23,53486864893617	-46,82116434932043	carapicuiba	SP	?
